Series,Location,Rock Type,K,Ti,Sr,P,Rb,Nb,Ba,Zr,Ce,Th,Y,La
Orogenic,Spain (Betics),Lamproite,-0.08558691662531615,-0.4069183255153841,-0.8950220795936297,-0.01186197940961684,2.0504995036082256,-0.3726634047374095,-0.5683988977543535,0.372608255585234,0.24789853640420378,1.3328986840226187,2.321618807485695,-0.2099972011810973
Orogenic,Spain (Betics),Lamproite,0.879854020290853,-0.3478263050990765,-0.7684026575931518,0.06779161705411874,0.9576213537894035,-0.4028088523045249,-0.5225575815425356,0.3767373444798427,0.2750181360997419,1.3619269558778448,1.1101465549482472,-0.19695307820001418
Orogenic,Spain (Betics),Lamproite,0.6938326194739441,-0.396911475101974,-0.6489625865455944,0.06779161705411874,1.0882546405269988,-0.2863550101649977,-0.3694553983441261,0.4534148922604941,0.2642245662087597,1.3328986840226187,1.2124144895603781,-0.24986680457357205
Orogenic,Spain (Betics),Lamproite,0.8304418184602474,-0.37709001140418025,-0.666024348687582,0.1256190645127696,1.2207073864778124,-0.25885993549321723,-0.5404169280456215,0.45736005721800727,0.2642245662087597,1.3619269558778448,0.8959692303176616,-0.2364517531865227
Orogenic,Spain (Betics),Lamproite,0.7969644027414853,-0.38696897786934586,-0.623626215813551,0.14454806852004384,1.218352880927541,-0.3432273280646447,-0.6725923280666752,0.42554993938446745,0.3174892165147212,1.3995904842531408,1.2124144895603781,-0.15852689902736763
Orogenic,Spain (Betics),Lamproite,0.810966373672179,-0.3672737689583942,-0.5765842437739345,0.25468974312589093,0.9267480988331669,-0.2863550101649977,-0.5374194122715619,0.4335561827709008,0.3227208677100949,1.4088280231417916,1.004731425446371,-0.22316266658304323
Orogenic,Spain (Betics),Lamproite,0.788526446694662,-0.4373334636187342,-0.32414920543277514,0.45909806094681743,0.8719568134609581,-0.3144680031198605,-0.04040274242218598,0.30089981754912243,0.36397835630083697,1.480320932306211,0.7836404326840233,-0.10886294979895533
Orogenic,Spain (Betics),Lamproite,0.7344327580413891,-0.45794780890564174,-0.4543212753947476,0.35936754924211384,0.9239112684582721,-0.2863550101649977,-0.48885947577480443,0.33289427552936607,0.30169240199162495,1.4088280231417916,1.1101465549482472,-0.19695307820001418
Orogenic,Spain (Betics),Lamproite,0.7373083658480081,-0.4373334636187342,-0.2061387432635061,0.3076775420537097,1.1035324598791818,-0.11757424377956188,-0.6787301665586939,0.10947702928730862,0.3708383821190597,1.2583104705859107,0.6199229330247581,-0.12419654859589355
Orogenic,Spain (Betics),Lamproite,0.7744013132249584,-0.38696897786934586,-0.4672722449411565,0.20033730259045276,1.4235522487065853,-0.03759745003233127,-0.5500662964679867,0.27662804394817386,0.3311085848441332,1.3249415617700488,0.5716725382471143,-0.17966033442591373
Orogenic,Spain (Betics),Lamproite,0.7459159293656807,-0.4069183255153841,-0.49078649393125734,0.048158268037970554,1.1898214595642245,-0.16965408614857375,-0.47127798597517145,0.16076326096652652,0.2552655616934794,1.1920240602061083,0.28021555590167874,-0.2639546737478832
Orogenic,Spain (Betics),Lamproite,0.7573480074339172,-0.4069183255153841,-0.5359312250215589,0.048158268037970554,1.0176135548485568,-0.20561889892030324,-0.5696324096684656,0.21422644109509134,0.1522087459887483,1.2693956185934432,0.5227328288343065,-0.20908018895166808
Orogenic,Spain (Betics),Lamproite,0.1775886557622496,-0.396911475101974,-0.8447004973110025,-0.1589263155395536,2.0266749710825835,-0.2534327012164673,-0.583296558063758,0.07729346270992725,0.2166426759447441,1.0454970761933553,0.10380280573333764,-0.34246529386200425
Orogenic,Spain (Betics),Lamproite,0.5309316098125842,-0.46835897950391625,-1.4612650463657186,-0.22523239052481506,1.2829868770014288,-0.6370059120124886,-0.49574421682476605,-0.12531135712737773,-0.45819975191004597,0.8033724179483908,-0.12658458729726618,-0.7799168988918183
Orogenic,Spain (Betics),Lamproite,-0.2830104800204286,-0.4169903675963373,-1.5592881208323601,0.048158268037970554,0.8778146891202114,-0.7525626759216301,-0.6952735057520647,0.001458309467226475,-0.29977006955212776,1.1641334256719973,-0.27886394145030835,-0.7241825519835745
Orogenic,Spain (Betics),Lamproite,-0.3001681752125034,-0.5542729141144876,-1.0917179112970912,-0.13727925603814187,0.30215418138513744,-0.3967213680844045,-0.8220453000304928,-0.11249005195219428,-0.38349557921833516,1.0219921657613413,0.0617688870039712,-0.8446919037268498
Orogenic,Spain (Betics),Lamproite,0.5153123805146222,-0.543268931779111,-1.255142116491995,-0.31701075451260513,1.3666751388379514,-0.2975245088198881,-0.4539831385781595,-0.18093220081295008,-0.32261056471566685,0.7422579991613071,0.3327180608917556,-0.7625776109229345
Orogenic,Spain (Betics),Lamproite,0.2341379602570943,-0.5990891822112303,-1.3755815312205197,-0.41296226825247423,1.1874204010347278,-0.4336987066408033,-0.6814695357416566,-0.18460872777149007,-0.6083678538787206,0.7826731356864209,0.213435246363118,-0.9349241527163406
Orogenic,Spain (Betics),Lamproite,0.24808293509627946,-0.5765186646950411,-1.3359729192496228,-0.388562345635407,1.2324275270095173,-0.381631009724329,-0.7163222146862498,-0.10760423671761526,-0.5541530212395948,0.8667497658902159,0.43536907869092895,-0.8890890454448009
