mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.6012338161468506,0.03262258319219561,0.05003910064697266,0.004149776299434639,10,sqrt,1,3,150,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9142273902893067,0.03478520952974973,0.07452502250671386,0.008920350254864144,15,log2,1,3,150,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5177154541015625,0.013384766975229579,0.04031438827514648,0.0027842692075607384,7,sqrt,1,3,150,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,0.9946808510638299,0.9989361702127659,0.002127659574468055
0.552513837814331,0.019113118593787302,0.046253538131713866,0.005294916755181012,7,log2,1,3,150,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,0.9946808510638299,0.9989361702127659,0.002127659574468055
0.4481937885284424,0.010030475390603885,0.03584198951721192,0.004134944295347458,15,sqrt,1,3,125,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 125}",0.9565217391304348,0.9258720930232558,1.0,0.9433771486349849,0.9565217391304348,0.956458543983822,0.024505184210275067,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5059529304504394,0.019588134048293043,0.0441892147064209,0.007167132343039162,20,sqrt,1,3,125,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 125}",0.9565217391304348,0.9258720930232558,1.0,0.9433771486349849,0.9565217391304348,0.956458543983822,0.024505184210275067,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4827320098876953,0.008081532818866881,0.039623355865478514,0.0030902875174621176,7,log2,1,3,125,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 125}",0.9565217391304348,0.9258720930232558,1.0,0.9433771486349849,0.9565217391304348,0.956458543983822,0.024505184210275067,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4906288146972656,0.01685870338231808,0.039732170104980466,0.004869874231805154,20,log2,1,3,125,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 125}",0.9565217391304348,0.9258720930232558,1.0,0.9433771486349849,0.9565217391304348,0.956458543983822,0.024505184210275067,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.40090017318725585,0.010898197404081298,0.03536381721496582,0.0030938924251317844,7,sqrt,1,3,125,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 125}",0.9565217391304348,0.9258720930232558,1.0,0.9433771486349849,0.9565217391304348,0.956458543983822,0.024505184210275067,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5789371967315674,0.046950467091290075,0.05546135902404785,0.01387470192978553,,sqrt,1,3,125,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 125}",0.9565217391304348,0.9258720930232558,1.0,0.9433771486349849,0.9565217391304348,0.956458543983822,0.024505184210275067,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
