mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.8643441677093506,0.06979813350930228,0.18490190505981446,0.013286588299626777,15,log2,1,3,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 200}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9565217391304348,0.9611097067745197,0.023777088043071264,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4184452533721923,0.045778432653092546,0.12007932662963867,0.018625855203407156,15,log2,1,3,175,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 175}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9565217391304348,0.9611097067745197,0.023777088043071264,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.6684453964233399,0.051170200055365454,0.1277918338775635,0.004585367391462732,10,log2,1,3,175,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 175}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9565217391304348,0.9611097067745197,0.023777088043071264,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.9552103519439696,0.05126232489159065,0.16347169876098633,0.006375497312094229,10,log2,1,3,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 200}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9565217391304348,0.9611097067745197,0.023777088043071264,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.059782934188843,0.022738923023655884,0.1558781623840332,0.008539043919128589,,log2,1,3,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 200}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9565217391304348,0.9611097067745197,0.023777088043071264,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8067524909973145,0.1516359368835756,0.13976058959960938,0.013093249078131646,,log2,1,3,175,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 175}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9565217391304348,0.9611097067745197,0.023777088043071264,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2584089279174804,0.12317056915930734,0.10832576751708985,0.007659783862437149,,log2,1,3,150,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2106778621673584,0.06810453782093742,0.11023144721984864,0.0037571560001423846,10,log2,1,3,150,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0018582820892334,0.03150519929214322,0.08328065872192383,0.010606023946739372,20,sqrt,1,3,150,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4764358520507812,0.021199827766365767,0.11548519134521484,0.009886058684617935,15,sqrt,1,3,150,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0146890163421631,0.03917475750108875,0.09275808334350585,0.01645318848127679,,sqrt,1,3,150,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0004024028778076,0.0326282373603756,0.08375654220581055,0.0076157912269530685,20,log2,1,3,150,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.3561399459838868,0.06659284745226156,0.1191481590270996,0.012186430420304081,10,sqrt,1,3,150,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0747137546539307,0.024805495796909233,0.08710875511169433,0.009758860547036891,15,log2,1,3,150,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9565217391304348,0.9258720930232558,1.0,0.9666329625884732,0.9347826086956521,0.9567618806875631,0.026093287515293502,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
